diptera_family,diptera_genus,diptera_species,host_species,host_genus,host_family,host_order,host_class,webID,frequency,country,latitude,longitude,Site,Paper name,Authors 
Culicidae,Anopheles,An. atroparvus,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P06,99,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,E.ferus,Equus,Equidae,Perissodactyla,Mammalia,P06,4,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,E.africanus,Equus,Equidae,Perissodactyla,Mammalia,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,O.aries,Ovis,Bovidae,Artiodactyla,Mammalia,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,O.cuniculus,Oryctolagus,Leporidae,Lagomorpha,Mammalia,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,R. norvegicus,Rattus,Muridae,Rodentia,Mammalia,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,B.taurus,Bos,Bovidae,Artiodactyla,Mammalia,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Anopheles,An. atroparvus,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. modestus,Anas sp,Anas,Anatidae,Anseriformes,Aves,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P06,33,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,E.africanus,Equus,Equidae,Perissodactyla,Mammalia,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P06,9,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,C.livia,Columba,Columbidae,Columbiformes,Aves,P06,5,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,P.alchata,Pterocles,Pteroclidae,Pterocliformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,C.buccinator,Cygnus,Anatidae,Anseriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,C.monedula,Coloeus,Corvidae,Passeriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,P.pauxi,Pauxi,Cracidae,Galliformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,Anas sp,Anas,Anatidae,Anseriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. perexiguus,M.leprosa,Mauremys,Geoemydidae,Testudines,Reptilia,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P06,7,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P06,8,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P06,4,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,C.chloris,Chloris,Fringillidae,Passeriformes,Aves,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,B.sandvicensis,Branta,Anatidae,Anseriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,C.atratus,Cygnus,Anatidae,Anseriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. pipiens,Grus sp,Grus,Gruidae,Gruiformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. theileri,C.l. familiaris,Canis,Canidae,Carnivora,Mammalia,P06,28,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. theileri,C.elaphus,Cervus,Cervidae,Artiodactyla,Mammalia,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. theileri,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. theileri,H.ostralegus,Haematopus,Haematopodidae,Charadriiformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. theileri,M.gallopavo,Meleagris,Phasianidae,Galliformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culex,Cx. theileri,G.gallus,Gallus,Phasianidae,Galliformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Culiseta,Culiseta sp,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P06,1,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Culicidae,Ochlerotatus,Oc. caspius,E.ferus,Equus,Equidae,Perissodactyla,Mammalia,P06,2,Spain,36.95,-6.233333,Near-natural,Effect of blood meal digestion and DNA extraction protocol on the success of blood meal source determination in the malaria vector Anopheles atroparvus,Martínez-de la Puente et al (2013)
Ceratopogonidae,Culicoides,C. alazanicus,A.trivialis,Anthus,Motacillidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,A.purpurea,Ardea,Ardeidae,Pelecaniformes,Aves,P07,3,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,A.otus,Asio,Strigidae,Strigiformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,C.palumbus,Columba,Columbidae,Columbiformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,D.urbicum,Delichon,Hirundinidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,I.minutus,Ixobrychus,Ardeidae,Pelecaniformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,L.luscinia,Luscinia,Muscicapidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,M.striata,Muscicapa,Muscicapidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,O.oriolus,Oriolus,Oriolidae,Passeriformes,Aves,P07,4,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,P.major,Parus,Paridae,Passeriformes,Aves,P07,6,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,P.trochilus,Phylloscopus,Phylloscopidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,P.pica,Pica,Corvidae,Passeriformes,Aves,P07,2,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,S.borin,Sylvia,Sylviidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,T.merula,Turdus,Turdidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,T.philomelos,Turdus,Turdidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. alazanicus,H.sapiens,Homo,Hominidae,Primates,Mammalia,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. circumscriptus,A.otus,Asio,Strigidae,Strigiformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. circumscriptus,P.pica,Pica,Corvidae,Passeriformes,Aves,P07,3,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. circumscriptus,T.merula,Turdus,Turdidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,A.trivialis,Anthus,Motacillidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,A.otus,Asio,Strigidae,Strigiformes,Aves,P07,3,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,N.nycticorax,Nycticorax,Ardeidae,Pelecaniformes,Aves,P07,2,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,O.oriolus,Oriolus,Oriolidae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,P.domesticus,Passer,Passeridae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,P.hispaniolensis,Passer,Passeridae,Passeriformes,Aves,P07,2,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
Ceratopogonidae,Culicoides,C. festivipennis,P.montanus,Passer,Passeridae,Passeriformes,Aves,P07,1,Bulgaria,44,26.433333,Near-natural,Host preferences of ornithophilic biting midges of the genus Culicoides in the Eastern Balkans,Bobeva et al (2015)
